feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,bag_label,instance_name,bag_name,bag_cnn_prediction,bag_cnn_probability
-5.7430406,0.5526553,-3.33773,1.8762237,-1.561507,2.4511285,-9.249145,1.162097,0.4032349,1.5966275,1.8492625,6.3749824,8.445284,-2.2414904,1.8299568,5.635374,6.6857743,1.9690927,-1.3855157,0.9468892,7.995227,0.6886243,8.836404,-1.599633,0.91952306,2.3076777,-1.9442354,-6.944166,-2.4018993,-0.8671257,-2.0461142,0.11092663,1,CT-133_slide_52,CQ500-CT-133,1,0.899314965
-2.2056894,0.2578758,-1.2718477,0.7478184,-0.60768706,1.0091832,-3.4851882,0.2696577,0.12073987,0.5622204,0.8806773,2.3659372,3.2161343,-0.8666645,0.7513433,2.061553,2.458158,0.5838088,-0.46525857,0.5521619,2.8917737,0.37985277,3.1787755,-0.6206567,0.2374523,0.9723842,-0.85099363,-2.6425126,-1.1187518,-0.22105575,-0.90012324,0.10715097,0,CT-134_slide_0,CQ500-CT-134,1,0.778300515
-5.759706,0.6166108,-3.3583875,1.9285957,-1.678906,2.5258431,-8.982058,0.8379396,0.27295768,1.6734332,2.003525,6.38206,8.311028,-2.2891116,2.012177,5.42115,6.6552715,1.6039463,-1.2053736,1.2954329,7.7459326,0.9061878,8.387419,-1.7258389,0.8764647,2.4221983,-1.9477519,-6.8533926,-2.6231818,-0.62629807,-2.326631,0.14349896,0,CT-134_slide_1,CQ500-CT-134,1,0.778300515
-0.46751243,0.017335445,-0.2616481,0.2305192,-0.13464099,0.28193355,-0.90319866,-0.070084356,-0.062454075,0.039773114,0.24136992,0.475502,0.7617176,-0.2193785,0.1693677,0.43361944,0.48195067,0.04041085,-0.010279508,0.14949377,0.6117538,0.1087805,0.77904075,-0.14571233,-0.089787096,0.28462225,-0.25562745,-0.60266465,-0.30831566,0.06948453,-0.2737246,-0.003974557,0,CT-134_slide_2,CQ500-CT-134,1,0.778300515
-1.984199,0.41063407,-1.1535704,0.56874543,-0.3022902,0.68382126,-3.261973,0.22803035,0.17036936,0.338217,0.6422044,2.1519516,2.9473252,-0.5735462,0.47038534,1.8985366,2.2380838,0.6148927,-0.20750642,0.6088906,2.6848264,0.20269124,2.9329793,-0.3838705,0.11335224,0.7118685,-0.6223176,-2.3811638,-0.8539221,-0.21877624,-0.69281876,0.2802239,0,CT-134_slide_3,CQ500-CT-134,1,0.778300515
-1.2912197,0.23124845,-0.74209607,0.430051,-0.2633887,0.5081473,-2.1246898,0.11960518,0.08936942,0.24291769,0.4422548,1.3941278,1.9267371,-0.4047664,0.34847984,1.2041104,1.4351174,0.3599366,-0.1903479,0.40203628,1.7094024,0.17540671,1.8787665,-0.29618457,0.07976611,0.50893706,-0.4280913,-1.5724913,-0.5830831,-0.14429787,-0.45922887,0.1677001,0,CT-134_slide_4,CQ500-CT-134,1,0.778300515
-2.5749075,0.4006249,-1.4968438,0.8846651,-0.68486327,1.13064,-4.121612,0.37552646,0.19750172,0.6621715,0.97738546,2.8230846,3.7981503,-0.99162585,0.8542895,2.4308279,2.9319348,0.7721486,-0.5242949,0.72442746,3.4246597,0.39362577,3.741729,-0.7154917,0.30831936,1.1125942,-0.9320208,-3.1426091,-1.2693735,-0.33146608,-1.0255082,0.21001855,0,CT-134_slide_5,CQ500-CT-134,1,0.778300515
-1.3767444,0.19041087,-0.8335958,0.48659575,-0.3293503,0.567749,-2.1596053,0.16275896,0.08265682,0.33238897,0.4641573,1.4814756,1.9863288,-0.48161477,0.41515765,1.3035911,1.5283304,0.4197184,-0.31187046,0.33092993,1.7668511,0.19152407,1.9593477,-0.3430007,0.12197952,0.55328745,-0.4735704,-1.6414527,-0.61990595,-0.17823093,-0.48706725,0.081587955,0,CT-134_slide_6,CQ500-CT-134,1,0.778300515
-1.9353595,0.37051144,-1.1309354,0.4306166,-0.1633077,0.5541306,-3.1645129,0.05519707,0.105456494,0.23060948,0.6497516,2.0671198,2.8183978,-0.49430794,0.36664858,1.8254912,2.1587222,0.46751282,-0.001129996,0.58649075,2.6240575,0.22543398,2.8381705,-0.30415273,-0.011152403,0.6470409,-0.61082435,-2.2296035,-0.8088192,-0.06897296,-0.687233,0.2430396,0,CT-134_slide_7,CQ500-CT-134,1,0.778300515
-2.5847676,0.34844008,-1.4968822,0.8524537,-0.6957969,1.1547132,-4.068788,0.3655319,0.17899077,0.66249317,1.0298908,2.7796867,3.7458088,-0.9808205,0.86619496,2.4006531,2.8827105,0.7118486,-0.55136555,0.6720814,3.381212,0.4328035,3.688679,-0.71456945,0.29353747,1.1217221,-0.9809254,-3.1060991,-1.3100392,-0.28275952,-1.032031,0.16980751,0,CT-134_slide_8,CQ500-CT-134,1,0.778300515
-2.1063316,0.27327287,-1.2333987,0.73650354,-0.5671385,0.9706103,-3.4326236,0.20403036,0.057897888,0.4610259,0.83989763,2.321802,3.1504834,-0.84331805,0.6939076,2.00037,2.3875003,0.57626563,-0.36330205,0.55966204,2.8087628,0.3403039,3.1299565,-0.5954799,0.15368244,0.9523967,-0.8352414,-2.6085954,-1.0668788,-0.16688511,-0.85801595,0.08371268,0,CT-134_slide_9,CQ500-CT-134,1,0.778300515
-2.3790796,0.3805036,-1.3608376,0.797056,-0.5916438,0.97808814,-3.7849085,0.33775502,0.20604452,0.61977094,0.8235299,2.5612552,3.4614136,-0.86493737,0.7474918,2.2232597,2.6724772,0.7185713,-0.46319884,0.6830309,3.167234,0.33650827,3.41227,-0.6224493,0.3123555,0.97016764,-0.7925485,-2.8275793,-1.0905639,-0.33039293,-0.8982796,0.2275443,0,CT-134_slide_10,CQ500-CT-134,1,0.778300515
-6.2630997,0.90382075,-3.7227502,1.7107569,-1.061283,2.0786366,-9.920399,1.0935841,0.48800522,1.3397118,1.7034774,6.9555526,8.993663,-1.8983554,1.5345753,6.0550365,7.212377,2.0032718,-0.94982344,1.2777714,8.637523,0.5182957,9.381786,-1.3137563,0.6435984,2.1135309,-1.7006881,-7.2944903,-2.2243872,-0.6051824,-2.1477742,0.37927887,0,CT-134_slide_11,CQ500-CT-134,1,0.778300515
-6.420494,0.69223046,-3.7765417,1.9267435,-1.5739915,2.591803,-10.133434,1.1466832,0.38768494,1.7098049,2.1490438,7.109885,9.280603,-2.343021,2.0139172,6.102546,7.3688087,1.9039026,-1.2818656,1.2790316,8.714437,0.81096005,9.522531,-1.7018037,0.86287034,2.5425334,-2.088339,-7.589918,-2.723837,-0.6314972,-2.4733982,0.17960525,0,CT-134_slide_12,CQ500-CT-134,1,0.778300515
-1.4692265,0.22852565,-0.8598907,0.45290476,-0.25399345,0.53729767,-2.3437035,0.057896256,0.06510034,0.23694173,0.51012003,1.5731006,2.136591,-0.4378888,0.3674781,1.3917565,1.6400225,0.3694714,-0.17935553,0.38943788,1.908907,0.20229606,2.1180866,-0.3016038,0.034691714,0.5415473,-0.5034389,-1.7372404,-0.6763649,-0.10560724,-0.52413845,0.12218125,0,CT-134_slide_13,CQ500-CT-134,1,0.778300515
-2.4314597,0.4059769,-1.4131838,0.8342182,-0.62315166,1.0268282,-3.8511806,0.34594116,0.19013888,0.6148737,0.83972365,2.6498725,3.5650747,-0.88271505,0.77727115,2.283996,2.7643301,0.753659,-0.5059001,0.70345825,3.2300541,0.33745572,3.4873872,-0.6392865,0.2986278,0.99610215,-0.80797493,-2.9359438,-1.1191748,-0.3576557,-0.91075504,0.24363627,0,CT-134_slide_14,CQ500-CT-134,1,0.778300515
-1.084905,0.1592688,-0.6443453,0.41408694,-0.2610581,0.48053277,-1.8206784,0.081450604,0.020598823,0.21272027,0.37814707,1.1902405,1.6583605,-0.38019788,0.3185661,1.0474831,1.2175618,0.33200204,-0.20653318,0.309087,1.4473546,0.12912048,1.6407169,-0.25487602,0.039293967,0.45463827,-0.3904326,-1.3600471,-0.49261397,-0.12471594,-0.39342505,0.09132616,0,CT-134_slide_15,CQ500-CT-134,1,0.778300515
-2.6323078,0.42229214,-1.5544374,0.7453447,-0.4546408,0.8976007,-4.3126884,0.3318294,0.17632505,0.5520331,0.8080075,2.9189546,3.9000165,-0.86643976,0.6491397,2.5283294,2.9902587,0.8212439,-0.2862152,0.6952957,3.6317115,0.287931,3.961309,-0.5713838,0.2657189,0.96627516,-0.7942262,-3.1151226,-1.0208127,-0.20438658,-0.9586146,0.20946176,0,CT-134_slide_16,CQ500-CT-134,1,0.778300515
-5.7709928,0.7237908,-3.4671843,1.8074695,-1.4154583,2.2599223,-8.986599,0.9093518,0.3182028,1.5517075,1.7163179,6.474354,8.299055,-2.0194402,1.7560414,5.5009785,6.7376246,1.7491113,-1.120295,1.2524637,7.843293,0.6942346,8.471364,-1.5160097,0.77108514,2.1914911,-1.6951166,-6.8247776,-2.2893417,-0.6718827,-2.1343193,0.24064626,0,CT-134_slide_17,CQ500-CT-134,1,0.778300515
-0.14574249,0.00294074,-0.06830874,0.16447254,-0.06923914,0.12017154,-0.38064185,-0.060436092,-0.05497217,0.008620893,0.061314058,0.13466358,0.30180705,-0.09131375,0.05884739,0.14333056,0.11230055,0.029836463,-0.031024046,0.082852356,0.20179783,0.017771773,0.30080554,-0.052180514,-0.04806175,0.12535101,-0.08129068,-0.22495322,-0.08110759,0.014028348,-0.08918887,0.010441572,0,CT-134_slide_18,CQ500-CT-134,1,0.778300515
-1.859784,0.31862673,-1.0935718,0.54738027,-0.33908325,0.6659095,-3.0843914,0.21870837,0.13398732,0.39223972,0.6054532,2.0386658,2.7746022,-0.62537104,0.47878134,1.7573363,2.1006496,0.56516623,-0.20793554,0.5388805,2.5521743,0.22701953,2.783927,-0.4205789,0.16538829,0.7207019,-0.58474797,-2.2143395,-0.77117836,-0.18294549,-0.6884918,0.18118201,0,CT-134_slide_19,CQ500-CT-134,1,0.778300515
-1.2737004,0.12340082,-0.74563587,0.52436084,-0.4190081,0.6668074,-2.1028733,0.13095766,-0.011531835,0.3241488,0.46949857,1.3895569,1.9328225,-0.53529215,0.4790231,1.2191089,1.4347994,0.3641462,-0.32496423,0.3287594,1.6870856,0.1858534,1.916499,-0.3650715,0.103113785,0.60048604,-0.48555714,-1.5908078,-0.63334066,-0.14346397,-0.5275713,0.04513957,0,CT-134_slide_20,CQ500-CT-134,1,0.778300515
-6.2171702,0.73939425,-3.656347,1.9114536,-1.5573165,2.535075,-9.853785,1.059857,0.3856961,1.6558133,2.0748303,6.933775,9.0439005,-2.2835195,1.9637489,5.9246144,7.2018576,1.8626047,-1.2094706,1.3364849,8.4802475,0.8096691,9.243542,-1.6887157,0.8469169,2.4791265,-2.025612,-7.419312,-2.669869,-0.6625392,-2.399713,0.21656094,0,CT-134_slide_21,CQ500-CT-134,1,0.778300515
-0.9126409,0.18072198,-0.5151074,0.2877488,-0.12507811,0.31311786,-1.5512593,-0.006760091,0.04603862,0.11339786,0.31688052,0.9708471,1.369461,-0.24856973,0.19793424,0.84039813,1.001916,0.20666346,-0.03244507,0.31925258,1.2157897,0.1311179,1.3424827,-0.18551713,-0.01393758,0.34695688,-0.29568648,-1.0952122,-0.4140767,-0.046088714,-0.33364332,0.13514078,0,CT-134_slide_22,CQ500-CT-134,1,0.778300515
1.071797,-0.1638908,0.67382705,-0.23866262,0.23409778,-0.392537,1.5636773,-0.25145754,-0.16266344,-0.25305247,-0.49070674,-1.3047864,-1.5297565,0.3970796,-0.27725607,-1.0606929,-1.2795093,-0.30763283,0.14573109,-0.27707088,-1.417411,-0.18728763,-1.5337125,0.2988731,-0.15316913,-0.44124866,0.43738478,1.3889424,0.50886345,0.06854977,0.44628006,-0.05659784,0,CT-134_slide_23,CQ500-CT-134,1,0.778300515
-0.24308243,0.065514654,-0.16444194,0.12452537,-0.020816978,0.01409961,-0.3205031,0.005004652,0.0517466,0.068119645,-0.06890547,0.19680408,0.2964576,-0.01538456,0.017738527,0.18481785,0.23874317,0.1385962,-0.1497855,0.061970755,0.23384957,-0.00341323,0.22182338,-0.026966715,0.06398615,0.009478028,0.021719836,-0.2245161,0.028430898,-0.15032433,0.062050022,0.07753345,0,CT-134_slide_24,CQ500-CT-134,1,0.778300515
-4.1941614,0.564139,-2.4628973,1.4791337,-1.3081448,2.0011036,-7.038592,0.83871675,0.32259452,1.266251,1.6342216,4.813359,6.472843,-1.8187815,1.5113629,4.129639,5.001992,1.5165199,-0.97383505,0.9887524,5.922145,0.63038826,6.5743136,-1.3552406,0.6703105,1.9547564,-1.6366735,-5.352147,-2.0740752,-0.71113664,-1.6537656,0.16719256,0,CT-134_slide_25,CQ500-CT-134,1,0.778300515
0.3946182,-0.13550429,0.29777792,-0.013281819,0.01816501,0.019156098,0.30040148,-0.32222635,-0.19514321,-0.2156541,-0.002772296,-0.48488337,-0.4038505,-0.023270369,-0.033287123,-0.4413191,-0.47950098,-0.3010184,0.27982372,-0.030386511,-0.4859779,0.06608909,-0.3699742,-0.021755176,-0.23662665,0.042771075,-0.04796101,0.4207643,-0.025740903,0.2796374,-0.05758767,-0.13992974,0,CT-134_slide_26,CQ500-CT-134,1,0.778300515
-1.7152277,0.32900354,-1.0669225,0.5545213,-0.371764,0.66858584,-2.8710806,0.28855035,0.14397065,0.3837522,0.5467363,1.9478368,2.6499999,-0.6231261,0.45778817,1.6786668,2.0094461,0.6838082,-0.35299087,0.45839366,2.379153,0.1699589,2.6238651,-0.429308,0.19644247,0.6912769,-0.584978,-2.1589458,-0.70769966,-0.28386438,-0.5467161,0.15459882,0,CT-134_slide_27,CQ500-CT-134,1,0.778300515
0.34547272,-0.09538319,0.17914213,0.07151051,-0.042962193,-0.008459932,0.39188948,-0.024690468,-0.060287923,-0.003118828,-0.11678191,-0.38427204,-0.39138886,-0.003780958,-0.016229212,-0.33245045,-0.42683804,-0.04475227,-0.08047988,-0.0805819,-0.45209226,-0.03951133,-0.39947143,0.002632141,-0.026437588,-0.007810597,0.076900214,0.34695378,0.1431054,0.009965781,0.07732366,-0.07261209,0,CT-134_slide_28,CQ500-CT-134,1,0.778300515
-2.2630985,0.34357473,-1.4348971,0.7654335,-0.5849259,0.8960096,-3.4043667,0.5138489,0.27105403,0.7217992,0.6513517,2.5214987,3.2482138,-0.7695635,0.6818658,2.180889,2.6245475,0.9239041,-0.77197,0.5055452,2.9473028,0.21602343,3.1512725,-0.55525637,0.3998493,0.83151275,-0.66500205,-2.7274373,-0.8629414,-0.56745046,-0.65700763,0.20585592,0,CT-134_slide_29,CQ500-CT-134,1,0.778300515
-0.24140939,0.08401194,-0.13094133,0.109911844,-0.016230531,0.056139413,-0.47116706,-0.026982956,0.013359292,0.013521951,-0.006994119,0.2491307,0.39469337,-0.045868736,0.023579936,0.20354979,0.26938832,0.11916491,-0.04912976,0.11765643,0.31449455,0.003230356,0.36048314,-0.046120517,-0.003092757,0.075629614,-0.019997109,-0.2938423,-0.055484917,-0.09756501,-0.025491226,0.06827602,0,CT-134_slide_30,CQ500-CT-134,1,0.778300515
-0.99593824,0.09614928,-0.59334123,0.42933437,-0.35725752,0.54773504,-1.7603178,0.15942214,0.032078907,0.29043132,0.45400566,1.1454575,1.5933648,-0.48632002,0.3845439,0.94711936,1.1415294,0.3162407,-0.26201275,0.2783243,1.3523035,0.17613316,1.5878223,-0.3564673,0.100255296,0.55557495,-0.44381595,-1.3317082,-0.55645466,-0.11268431,-0.46140718,0.01539747,0,CT-134_slide_31,CQ500-CT-134,1,0.778300515
0.64918107,-0.16822769,0.41686296,-0.08100642,0.089368485,-0.098529436,0.74514246,-0.36528286,-0.20416664,-0.2637207,-0.09861522,-0.76646286,-0.7951545,0.08752765,-0.12883747,-0.67736834,-0.77006394,-0.37777737,0.3107876,-0.09324081,-0.8356645,0.022166256,-0.7692042,0.06717901,-0.2900902,-0.07254983,0.059624977,0.73988336,0.11379683,0.31593722,0.044688903,-0.14732979,0,CT-134_slide_32,CQ500-CT-134,1,0.778300515
-0.414318,0.1396377,-0.28790054,0.1045911,0.02198485,0.02845316,-0.5955077,0.033447742,0.06662432,0.07649089,-0.04323905,0.42110655,0.5487128,0.038365822,0.007115448,0.37618506,0.4693136,0.20231688,-0.14716308,0.1316835,0.49316078,-0.04220236,0.480297,0.028439092,0.012397664,0.010412927,0.023706587,-0.42741352,-0.012776817,-0.18935947,0.03676244,0.15192439,0,CT-134_slide_33,CQ500-CT-134,1,0.778300515
-4.961818,0.39375225,-2.835043,1.8609565,-1.938349,2.7212086,-8.273089,0.9668212,0.26573125,1.7291836,2.225651,5.6665406,7.646143,-2.4449468,2.110512,4.7978697,5.9082847,1.5575589,-1.3513905,1.1025174,6.9119487,0.99447775,7.693931,-1.908176,0.948205,2.5709987,-2.2050617,-6.385239,-2.7817311,-0.7582024,-2.1724124,-0.04871678,0,CT-134_slide_34,CQ500-CT-134,1,0.778300515
-4.2374835,0.62720555,-2.4828207,1.452798,-1.192977,1.9169524,-7.010514,0.72419465,0.29855248,1.1628629,1.5693944,4.816795,6.460465,-1.732512,1.4363486,4.1735287,5.0163093,1.4736735,-0.86742216,1.0460157,5.942417,0.6043547,6.544563,-1.2534577,0.5850611,1.8708307,-1.5687428,-5.3156495,-2.027105,-0.64654076,-1.6412473,0.23819177,0,CT-134_slide_35,CQ500-CT-134,1,0.778300515
-1.7215058,0.16201839,-1.0321989,0.7047723,-0.67684746,0.9274352,-2.7827003,0.41660818,0.12864041,0.6361512,0.69936186,1.9471862,2.598028,-0.85766995,0.7212645,1.6102073,1.969218,0.6217698,-0.6301974,0.40537378,2.287294,0.29845572,2.5550594,-0.6389677,0.3678209,0.8970161,-0.6898661,-2.194409,-0.88969374,-0.3422261,-0.725199,0.007326894,0,CT-134_slide_36,CQ500-CT-134,1,0.778300515
-1.7836498,0.17461096,-1.0897601,0.70669895,-0.63419044,0.9116347,-2.8382611,0.41105613,0.1481066,0.6287028,0.7018209,2.000489,2.659106,-0.7970619,0.68997025,1.6926347,2.035873,0.62872887,-0.63427746,0.40374994,2.3430243,0.2753822,2.6130579,-0.5805726,0.3177412,0.8605118,-0.67924553,-2.246576,-0.87788993,-0.3424974,-0.71166056,0.062266912,0,CT-134_slide_37,CQ500-CT-134,1,0.778300515
-1.6641777,0.1604719,-0.988162,0.6436461,-0.56714875,0.87282217,-2.752642,0.222698,0.061244577,0.45914048,0.7651439,1.8503557,2.5165818,-0.794296,0.63910496,1.5486403,1.8962309,0.45077798,-0.38998386,0.42902035,2.2060158,0.33886445,2.498605,-0.5854916,0.16931099,0.8844971,-0.7564725,-2.1113422,-0.9545405,-0.12633574,-0.77607095,-0.010363136,0,CT-134_slide_38,CQ500-CT-134,1,0.778300515
-1.032733,0.06260229,-0.62171197,0.37869373,-0.28171936,0.53194803,-1.7385927,-0.009418428,-0.043014526,0.17665088,0.50099605,1.1025622,1.5588653,-0.44369525,0.34957284,0.9600427,1.1424189,0.1691187,-0.12926395,0.24133606,1.3469927,0.21968715,1.579146,-0.2930459,-0.06399604,0.5386454,-0.49255687,-1.2686452,-0.6202985,0.057118345,-0.5240091,-0.022679996,0,CT-134_slide_39,CQ500-CT-134,1,0.778300515
-1.5371324,0.17812835,-0.9879382,0.5867936,-0.47468004,0.6920186,-2.302501,0.44468874,0.17278686,0.57112765,0.44198847,1.6516571,2.1922514,-0.57240385,0.53480875,1.4996231,1.7177906,0.6509578,-0.6732458,0.27078465,1.9668645,0.1371635,2.137301,-0.3761794,0.31427765,0.6011535,-0.47330517,-1.8294944,-0.5937846,-0.41691202,-0.4535099,0.10922173,0,CT-134_slide_40,CQ500-CT-134,1,0.778300515
-3.9742506,0.34544733,-2.415604,1.4844288,-1.3172473,1.8673282,-6.338969,0.74415684,0.16912752,1.2755669,1.2867091,4.5160837,5.8705645,-1.6842334,1.4238312,3.8727717,4.7009473,1.327243,-1.0725794,0.74115163,5.4902053,0.56446517,6.006388,-1.2846838,0.6804892,1.756446,-1.3843448,-4.8867745,-1.712518,-0.6408347,-1.476158,0.018356424,0,CT-134_slide_41,CQ500-CT-134,1,0.778300515
-3.8569348,0.572437,-2.258045,1.2405981,-1.0251243,1.7197474,-6.4321933,0.5918983,0.2579529,0.95682895,1.4991325,4.3503766,5.9107294,-1.5512205,1.2603079,3.793406,4.5504107,1.2822889,-0.71370953,0.93172723,5.406699,0.5720808,5.9859686,-1.117176,0.47094902,1.698654,-1.5181402,-4.831996,-1.9021991,-0.49534342,-1.4950204,0.20177107,0,CT-134_slide_42,CQ500-CT-134,1,0.778300515
-5.714915,0.35073453,-3.2735286,2.1520817,-2.152213,3.0163815,-9.208719,1.0866852,0.20827547,1.9489596,2.2603722,6.392091,8.521648,-2.7238872,2.3571973,5.518442,6.6794724,1.7544451,-1.6081765,1.0643595,7.857205,1.0399171,8.710427,-2.045626,1.0837547,2.7737386,-2.2978728,-7.098923,-2.912182,-0.8521963,-2.4026256,-0.09838535,0,CT-134_slide_43,CQ500-CT-134,1,0.778300515
-1.8820852,0.28680602,-1.1299415,0.7576545,-0.6202071,0.8843445,-3.0055091,0.49760056,0.22665557,0.65455836,0.6238466,2.0881307,2.8202813,-0.8235814,0.6898941,1.8109511,2.1564307,0.80251527,-0.68465126,0.45991948,2.5092928,0.22980316,2.7533386,-0.59014153,0.42949897,0.8368853,-0.64396113,-2.3524172,-0.8327662,-0.4787457,-0.64446425,0.1390097,0,CT-134_slide_44,CQ500-CT-134,1,0.778300515
-7.228089,0.20411599,-4.1567082,2.6226904,-2.5999343,3.641402,-11.04978,1.3422706,0.15535605,2.4730387,2.5801504,7.8237367,10.28824,-3.3584423,2.9490075,6.86292,8.189926,2.062413,-2.182501,1.0156496,9.590199,1.2719016,10.611428,-2.3868573,1.4060673,3.2874207,-2.6703134,-8.527301,-3.3850546,-0.9442032,-3.0158706,-0.25812772,0,CT-134_slide_45,CQ500-CT-134,1,0.778300515
-6.683947,0.23691513,-3.824057,2.4834347,-2.461423,3.4390812,-10.434387,1.2880958,0.17216164,2.2829292,2.4089434,7.296137,9.68701,-3.1540852,2.7284138,6.4277763,7.6566367,2.0150023,-2.0202734,0.9845687,9.029211,1.1472864,10.005682,-2.2657824,1.3096429,3.1008396,-2.541999,-8.027637,-3.1661878,-0.94862944,-2.7553043,-0.2257189,0,CT-134_slide_46,CQ500-CT-134,1,0.778300515
-5.939791,0.36433467,-3.377203,2.205086,-2.1991036,3.1235242,-9.611184,1.1808606,0.256912,2.006879,2.3604121,6.617145,8.881398,-2.848173,2.4409204,5.744645,6.9280357,1.8623966,-1.6876887,1.0649792,8.180078,1.0605901,9.109749,-2.1036,1.1399511,2.8782885,-2.4117808,-7.367821,-3.0335555,-0.8767926,-2.5160518,-0.11879726,0,CT-134_slide_47,CQ500-CT-134,1,0.778300515
-6.3633823,0.3091869,-3.5963726,2.3840733,-2.4271421,3.4086206,-10.086351,1.1454222,0.22151679,2.1679523,2.613237,7.0012093,9.363047,-3.0803132,2.6963384,6.0813622,7.3672433,1.7877269,-1.8319647,1.1337242,8.598564,1.2581431,9.532061,-2.3209116,1.2117856,3.1188288,-2.6637423,-7.795829,-3.3578548,-0.8255405,-2.7784877,-0.20138326,0,CT-134_slide_48,CQ500-CT-134,1,0.778300515
-6.954465,0.20321612,-4.0077386,2.5532396,-2.5404632,3.512983,-10.6298485,1.3228408,0.16277748,2.422421,2.443552,7.545403,9.914895,-3.2357802,2.8383265,6.6270137,7.899594,2.0386612,-2.1498103,0.9878313,9.250482,1.1959364,10.213866,-2.3051383,1.3936433,3.1578193,-2.5457957,-8.226953,-3.2146885,-0.9749884,-2.863955,-0.23356275,0,CT-134_slide_49,CQ500-CT-134,1,0.778300515
1.4249456,-0.2875772,0.8736941,-0.15711468,0.21815297,-0.25222626,1.2899933,-0.46149603,-0.4688939,-0.5119045,-0.4723637,-1.5197399,-1.4916036,0.054991387,-0.29237404,-1.3179516,-1.5972065,-0.42521214,0.7146625,-0.2832006,-1.3713872,-0.2580449,-1.1893002,0.2287501,-0.44133994,-0.16348502,0.35192448,1.576491,0.52972686,0.6073964,0.054848023,-0.32662782,1,CT-135_slide_0,CQ500-CT-135,1,0.89999433
6.337113,-0.9726114,4.1441393,-1.827391,1.7353406,-2.197379,8.763674,-2.4253402,-1.3023969,-2.532769,-1.7563038,-7.3926396,-8.719786,2.0581813,-1.8399119,-6.167394,-7.468598,-2.9409118,2.835549,-1.157773,-8.080756,-0.5146035,-8.398509,1.555172,-1.8927243,-2.0852845,1.6041553,7.686992,2.1086113,2.1082752,1.5334799,-0.63802725,1,CT-135_slide_1,CQ500-CT-135,1,0.89999433
8.687001,-1.2339064,5.725266,-2.6602912,2.5812654,-3.1986887,12.010556,-3.3591807,-1.8088369,-3.5910537,-2.4015033,-10.109636,-11.958962,2.9752116,-2.6340373,-8.423906,-10.243567,-4.045072,4.0683084,-1.5487708,-11.019711,-0.77761066,-11.4710245,2.262637,-2.6678834,-2.9754705,2.2753675,10.567614,2.8992054,2.924658,2.135192,-0.8126027,1,CT-135_slide_2,CQ500-CT-135,1,0.89999433
5.064446,-0.8318122,3.3103135,-1.3081347,1.1602283,-1.5931598,6.879306,-1.6707989,-1.0335672,-1.794342,-1.3477948,-5.7985125,-6.8096123,1.4555106,-1.3022434,-4.856877,-5.9520516,-2.178152,1.9580158,-0.95121807,-6.3666906,-0.4510751,-6.542886,1.1160258,-1.3127156,-1.5142725,1.2528957,5.9818773,1.6519144,1.4874908,1.1804707,-0.5558922,1,CT-135_slide_3,CQ500-CT-135,1,0.89999433
-1.7850646,-0.04289637,-1.0433737,1.3556265,-1.453476,1.8162808,-3.0517457,-0.1615443,-0.53418434,0.7459052,0.9358148,2.0701463,2.9347203,-1.6061505,1.4511609,1.5897483,2.1600523,0.22814807,-0.53637767,0.66639847,2.479392,0.65301543,2.7997596,-1.1945734,0.2140614,1.5513042,-1.030916,-2.4828885,-1.4002086,-0.05542844,-1.3317759,-0.31891546,1,CT-135_slide_4,CQ500-CT-135,1,0.89999433
-2.0081782,0.05118865,-1.1609387,1.3527994,-1.3932762,1.8255508,-3.5075243,-0.1689458,-0.5046063,0.68426913,1.0130634,2.3294153,3.3151455,-1.6151049,1.4257996,1.8211186,2.4375033,0.3096029,-0.45068792,0.76365566,2.835195,0.6319673,3.198447,-1.1899848,0.15952203,1.5938953,-1.1088842,-2.7756097,-1.5017027,-0.042620923,-1.380435,-0.25799227,1,CT-135_slide_5,CQ500-CT-135,1,0.89999433
5.526292,-0.8091027,3.6322494,-1.5251147,1.4510176,-1.8586247,7.514708,-2.02825,-1.1778492,-2.1739655,-1.5400734,-6.373525,-7.4712315,1.7226685,-1.531728,-5.3298936,-6.4863343,-2.452443,2.3896582,-0.97874147,-6.9511657,-0.5108305,-7.175735,1.3373611,-1.5996802,-1.7571979,1.4233297,6.6093364,1.815815,1.7413223,1.3144131,-0.5475427,1,CT-135_slide_6,CQ500-CT-135,1,0.89999433
